COMPOUND_ID,SMILES,product_inchikey,source_library,reaction_type,route_class,acid_fragment_id,acid_fragment_smiles,acid_role,acid_library_type,acid_avg_attribution,acid_activity_rate,handle_origin_acid,acid_state,amine_fragment_id,amine_fragment_smiles,amine_role,amine_library_type,amine_avg_attribution,amine_activity_rate,handle_origin_amine,amine_state,novel_vs_pathogen_train,novel_vs_union_train,MW,LogP,TPSA,HBA,HBD,AromRings,RotBonds,QED,SA_score,design_score,rank_within_library,product_linkage_type
CMPD_356,C[C@@H](C(=O)N[C@H]1CCNC1)[NH:5][C:1](=O)c1ccc(F)cc1,YRIDHIGLHCYYCY-CABZTGNLSA-N,SA_EC,amide,C,10670,C/C=N/OC(=O)c1ccc(F)cc1,substituent,SA_EC,,100.0,latent_ester,latent,10093,C[C@H](N)C(=O)N[C@H]1CCNC1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,279.315,0.4221000000000002,70.23,3,3,1,4,0.7479922841770865,2.676044950278003,1.845738,56,amide
CMPD_357,CC/C(=N/O)[NH:5][C:1](=O)CCc1c[nH]nc1C,CTFHSAOGYSLIGW-UHFFFAOYSA-N,SA_EC,amide,C,1080,Cc1n[nH]c2c1CCC(=O)O2,substituent,SA_EC,,100.0,latent_ester,latent,104608,CC/C(N)=N/O,substituent,SA_EC,,100.0,native_amine,neutral,True,True,224.264,0.96462,90.37,4,3,1,4,0.3077960084616368,3.5447421816420377,1.838037,57,amide
CMPD_358,C=NNC(=N)[NH:5][C:1](=O)c1ccc(F)cc1,HKYOTHAMKHEENV-UHFFFAOYSA-N,SA_EC,amide,C,10670,C/C=N/OC(=O)c1ccc(F)cc1,substituent,SA_EC,,100.0,latent_ester,latent,112346,C=NNC(=N)N,substituent,SA_EC,,100.0,native_amine,neutral,True,True,208.196,0.6954699999999998,77.34,3,3,1,2,0.3797328623440224,2.717757133813297,1.837025,58,amide
CMPD_359,CC[N:5](CC1CCN(C(C)C(C)F)C1)[C:1](=O)c1ccco1,HWBIPHZVKJCGHJ-UHFFFAOYSA-N,SA_EC,amide,C,108386,C/C=N/OC(=O)c1ccco1,substituent,SA_EC,,100.0,latent_ester,latent,10233,CCNCC1CCN(C(C)C(C)F)C1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,296.386,2.810100000000001,36.69,3,0,1,6,0.8097380885752236,3.559503343172743,1.825115,59,amide
CMPD_360,CC(F)C(N1CCC(N(C)C)C1)[NH:5][C:1](=O)c1cnccn1,YIMNHTQDOKYOHW-UHFFFAOYSA-N,SA_EC,amide,B,100302,COC(=O)c1cnccn1,substituent,SA_EC,,100.0,latent_ester,latent,1036,CC(F)C(N)N1CCC(N(C)C)C1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,295.362,0.5264000000000009,61.36,5,1,1,5,0.8582656203430716,3.805881327257625,1.819738,60,amide
CMPD_361,CC(=O)NC1CC[N:5]([C:1](=O)CCc2c[nH]nc2C)C1,NMWDPQLOZLOZNR-UHFFFAOYSA-N,SA_EC,amide,C,1080,Cc1n[nH]c2c1CCC(=O)O2,substituent,SA_EC,,100.0,latent_ester,latent,10903,CC(=O)NC1CCNC1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,264.329,0.3877199999999999,78.09,3,2,1,4,0.8253611995309043,3.236490475982338,1.813483,61,amide
CMPD_362,Cc1n[nH]cc1CC[C:1](=O)[N:5](C=S)c1ccnc2cc(Cl)ccc12,WJKGNSUCWCSEKD-UHFFFAOYSA-N,SA_EC,amide,C,1080,Cc1n[nH]c2c1CCC(=O)O2,substituent,SA_EC,,100.0,latent_ester,latent,108465,S=CNc1ccnc2cc(Cl)ccc12,substituent,SA_EC,,100.0,native_amine,neutral,True,True,358.8540000000001,3.8427200000000026,61.88,4,1,3,5,0.703694748385475,3.298737781365584,1.800842,62,amide
CMPD_363,CC(F)C(C)N1C[C@@H]([NH:5][C:1](=O)c2ccc(F)cc2)C[C@@H]1C,JUBHEUFAEMPHSI-QZLRTXKQSA-N,SA_EC,amide,C,10670,C/C=N/OC(=O)c1ccc(F)cc1,substituent,SA_EC,,100.0,latent_ester,latent,10624,CC(F)C(C)N1C[C@@H](N)C[C@@H]1C,substituent,SA_EC,,100.0,native_amine,neutral,True,True,296.36100000000005,2.764800000000001,32.34,2,1,1,4,0.9263739122436564,3.5012862985006645,1.789702,63,amide
CMPD_364,CCC(C(C)F)N1CCC([NH:5][C:1](=O)c2ccc(F)cc2)C1,PTTWIEYYUNOUGT-UHFFFAOYSA-N,SA_EC,amide,C,10670,C/C=N/OC(=O)c1ccc(F)cc1,substituent,SA_EC,,100.0,latent_ester,latent,100417,CCC(C(C)F)N1CCC(N)C1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,296.3610000000001,2.766400000000001,32.34,2,1,1,5,0.9059273577588156,3.192308117708553,1.788902,64,amide
CMPD_365,Cc1n[nH]cc1CC[C:1](=O)[NH:5]C1(C)CCNC1,LTQRUEQRWFBYGU-UHFFFAOYSA-N,SA_EC,amide,C,1080,Cc1n[nH]c2c1CCC(=O)O2,substituent,SA_EC,,100.0,latent_ester,latent,10806,CC1(N)CCNC1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,236.319,0.5189199999999996,69.81,3,3,1,4,0.7135196232988767,3.809421575836837,1.781057,65,amide
CMPD_366,CC/C=N\NC(=N)[NH:5][C:1](=O)c1ccco1,QKACNBISCJUAMW-WZUFQYTHSA-N,SA_EC,amide,C,108386,C/C=N/OC(=O)c1ccco1,substituent,SA_EC,,100.0,latent_ester,latent,112349,CC/C=N\NC(=N)N,substituent,SA_EC,,100.0,native_amine,neutral,True,True,208.221,0.92957,90.48,4,3,1,3,0.3917893558560166,3.1248968550676537,1.778938,66,amide
CMPD_367,CC(F)C(C)N1CC[N:5]([C:1](=O)c2ccc(F)cc2)C(CF)C1,WQMZDIVKSGXDRY-UHFFFAOYSA-N,SA_EC,amide,C,10670,C/C=N/OC(=O)c1ccc(F)cc1,substituent,SA_EC,,100.0,latent_ester,latent,10252,CC(F)C(C)N1CCNC(CF)C1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,314.35100000000006,2.668100000000001,23.55,2,0,1,4,0.8529197322844991,3.509647191333168,1.765827,67,amide
CMPD_368,CC1([NH:5][C:1](=O)c2ccc(F)cc2)CCNC1,XDWPYQZOGUPMCL-UHFFFAOYSA-N,SA_EC,amide,C,10670,C/C=N/OC(=O)c1ccc(F)cc1,substituent,SA_EC,,100.0,latent_ester,latent,10806,CC1(N)CCNC1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,222.26299999999995,1.3075,41.13,2,2,1,2,0.7917491411921815,2.72971308472923,1.757807,68,amide
CMPD_369,C[C@@H]([C@@H]1CCNC1)[NH:5][C:1](=O)c1ccco1,VOGQOCHCUOVQMY-DTWKUNHWSA-N,SA_EC,amide,C,108386,C/C=N/OC(=O)c1ccco1,substituent,SA_EC,,100.0,latent_ester,latent,1108,C[C@H](N)[C@@H]1CCNC1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,208.261,1.0073999999999996,54.27,3,2,1,3,0.7790337089137509,3.0619636217610164,1.747952,69,amide
CMPD_370,Cc1n[nH]cc1CC[C:1](=O)[N:5]1[C@H]2CN[C@H](C2)[C@@H]1C,YMYKPKASCRKYCN-MVWJERBFSA-N,SA_EC,amide,C,1080,Cc1n[nH]c2c1CCC(=O)O2,substituent,SA_EC,,100.0,latent_ester,latent,10849,C[C@@H]1N[C@H]2CN[C@@H]1C2,substituent,SA_EC,,100.0,native_amine,neutral,True,True,248.33,0.6119199999999996,61.02,3,2,1,3,0.8237432176756636,5.1727098209718845,1.740385,70,amide
CMPD_371,CCC(F)C(N1CCNCC1)[NH:5][C:1](=O)c1cnccn1,QTMUXBAIEYMLRJ-UHFFFAOYSA-N,SA_EC,amide,B,100302,COC(=O)c1cnccn1,substituent,SA_EC,,100.0,latent_ester,latent,11310,CCC(F)C(N)N1CCNCC1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,281.335,0.1858000000000007,70.15,5,2,1,5,0.8058540188310143,3.666066682493156,1.731571,71,amide
CMPD_372,C[C@H]1[C@H]2C[C@H](CN2)[N:5]1[C:1](=O)c1ccc(F)cc1,UQNMJTDGKSQESZ-XXILOJSOSA-N,SA_EC,amide,C,10670,C/C=N/OC(=O)c1ccc(F)cc1,substituent,SA_EC,,100.0,latent_ester,latent,10849,C[C@@H]1N[C@H]2CN[C@@H]1C2,substituent,SA_EC,,100.0,native_amine,neutral,True,True,234.274,1.4005,32.34,2,1,1,1,0.7963008516561082,4.165580999444959,1.717135,72,amide
CMPD_373,CC(=O)NC1CC[N:5]([C:1](=O)c2ccco2)C1,CIFGVTHSCNWEHW-UHFFFAOYSA-N,SA_EC,amide,C,108386,C/C=N/OC(=O)c1ccco1,substituent,SA_EC,,100.0,latent_ester,latent,10903,CC(=O)NC1CCNC1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,222.244,0.6301999999999996,62.55,3,1,1,2,0.7979065554777911,2.503506930883076,1.70471,73,amide
CMPD_374,CC(C)(CF)[N:5](CC(C=O)C(=O)O)[C:1](=O)c1cnccn1,XYFLDLCZGDJYDM-UHFFFAOYSA-N,SA_EC,amide,B,100302,COC(=O)c1cnccn1,substituent,SA_EC,,100.0,latent_ester,latent,10623,CC(C)(CF)NCC(C=O)C(=O)O,substituent,SA_EC,,100.0,native_amine,neutral,True,True,297.286,0.5665999999999998,100.46,5,1,1,7,0.5829607912004511,3.72514971332955,1.687048,74,amide
CMPD_375,CC(=O)NC1CCN(C(C(C)F)[NH:5][C:1](=O)c2cnccn2)C1,IUHBBDHGQXZXMW-UHFFFAOYSA-N,SA_EC,amide,B,100302,COC(=O)c1cnccn1,substituent,SA_EC,,100.0,latent_ester,latent,10902,CC(=O)NC1CCN(C(N)C(C)F)C1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,309.345,0.1009000000000004,87.22000000000001,5,2,1,5,0.8054280438926633,3.751183471282725,1.660879,75,amide
CMPD_376,O=[C:1](c1ccc(F)cc1)[N:5](C(=S)N1CCNCC1)c1ccnc2cc(Cl)ccc12,DWVNXAOOMVQGQA-UHFFFAOYSA-N,SA_EC,amide,C,10670,C/C=N/OC(=O)c1ccc(F)cc1,substituent,SA_EC,,100.0,latent_ester,latent,108462,S=C(Nc1ccnc2cc(Cl)ccc12)N1CCNCC1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,428.9200000000001,3.864200000000002,48.470000000000006,4,1,3,2,0.627876809345931,2.70548623755459,1.641867,76,amide
CMPD_377,C[C@@H]1[C@@H]([NH:5][C:1](=O)c2cnccn2)CN1C(CF)C(F)CN,KNYQKHUOJOTVQC-IMXWASOLSA-N,SA_EC,amide,B,100302,COC(=O)c1cnccn1,substituent,SA_EC,,100.0,latent_ester,latent,11672,C[C@@H]1[C@@H](N)CN1C(CF)C(F)CN,substituent,SA_EC,,100.0,native_amine,neutral,True,True,299.32500000000005,-0.085999999999999,84.14,5,2,1,6,0.7670263890938056,4.3963835203350925,1.626446,77,amide
CMPD_378,CC1([NH:5][C:1](=O)c2ccco2)CCNC1,NHKQQHKGDSJPTJ-UHFFFAOYSA-N,SA_EC,amide,C,108386,C/C=N/OC(=O)c1ccco1,substituent,SA_EC,,100.0,latent_ester,latent,10806,CC1(N)CCNC1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,194.23399999999995,0.7614000000000001,54.27,3,2,1,2,0.7304978962561567,3.1508032719961125,1.589885,78,amide
CMPD_379,CC(=O)NC1CC[N:5]([C:1](=O)c2cnccn2)C1,SPWUUCRLYSWLED-UHFFFAOYSA-N,SA_EC,amide,B,100302,COC(=O)c1cnccn1,substituent,SA_EC,,100.0,latent_ester,latent,10903,CC(=O)NC1CCNC1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,234.259,-0.1728000000000005,75.19,4,1,1,2,0.7703623523282774,2.631004268144532,1.583114,79,amide
CMPD_380,CC/C=N\NC(=N)[NH:5][C:1](=O)CCc1c[nH]nc1C,BVNBIFGRNQYRDW-MLPAPPSSSA-N,SA_EC,amide,C,1080,Cc1n[nH]c2c1CCC(=O)O2,substituent,SA_EC,,100.0,latent_ester,latent,112349,CC/C=N\NC(=N)N,substituent,SA_EC,,100.0,native_amine,neutral,True,True,250.306,0.68709,106.02,4,4,1,5,0.3506427040067623,3.718186195222684,1.55571,80,amide
CMPD_381,Cc1n[nH]cc1CC[C:1](=O)[NH:5][C@H]1CN[C@@H]1C,GBFDQDYPFXMBJO-SCZZXKLOSA-N,SA_EC,amide,C,1080,Cc1n[nH]c2c1CCC(=O)O2,substituent,SA_EC,,100.0,latent_ester,latent,11673,C[C@H]1NC[C@@H]1N,substituent,SA_EC,,100.0,native_amine,neutral,True,True,222.292,0.1272200000000001,69.81,3,3,1,4,0.6778096694661995,4.101571751114019,1.55014,81,amide
CMPD_382,C[C@H]1[C@H]2C[C@H](CN2)[N:5]1[C:1](=O)c1ccco1,IDOBURVLTTWJNF-DJLDLDEBSA-N,SA_EC,amide,C,108386,C/C=N/OC(=O)c1ccco1,substituent,SA_EC,,100.0,latent_ester,latent,10849,C[C@@H]1N[C@H]2CN[C@@H]1C2,substituent,SA_EC,,100.0,native_amine,neutral,True,True,206.245,0.8543999999999998,45.48,3,1,1,1,0.7407208465494438,4.591708582919948,1.549212,82,amide
CMPD_383,C[C@@H]([C@@H]1CCNC1)[NH:5][C:1](=O)c1cnccn1,ZYBSPWADMYDBMG-DTWKUNHWSA-N,SA_EC,amide,B,100302,COC(=O)c1cnccn1,substituent,SA_EC,,100.0,latent_ester,latent,1108,C[C@H](N)[C@@H]1CCNC1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,220.27600000000004,0.2043999999999995,66.91,4,2,1,3,0.7635857413744724,3.16378894174947,1.545023,83,amide
CMPD_384,CCC(C(C)F)N1CC[C@@H]([C@H](C)[NH:5][C:1](=O)c2ccc(F)cc2)C1,ZPMNEWROUBWVMC-QZWLQQCHSA-N,SA_EC,amide,C,10670,C/C=N/OC(=O)c1ccc(F)cc1,substituent,SA_EC,,100.0,latent_ester,latent,1112,CCC(C(C)F)N1CC[C@@H]([C@H](C)N)C1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,324.4150000000001,3.4025000000000016,32.34,2,1,1,6,0.8696503000291163,3.5083158229335965,1.540987,84,amide
CMPD_385,C[C@H]1NC[C@@H]1[NH:5][C:1](=O)c1ccc(F)cc1,BXOZQTHKDASAPK-XCBNKYQSSA-N,SA_EC,amide,C,10670,C/C=N/OC(=O)c1ccc(F)cc1,substituent,SA_EC,,100.0,latent_ester,latent,11673,C[C@H]1NC[C@@H]1N,substituent,SA_EC,,100.0,native_amine,neutral,True,True,208.236,0.9158,41.13,2,2,1,2,0.7583236655622829,2.9326295813827894,1.52689,85,amide
CMPD_386,CC/C(=N/O)[NH:5][C:1](=O)c1cnccn1,YXODLNBFUWODFK-UHFFFAOYSA-N,SA_EC,amide,B,100302,COC(=O)c1cnccn1,substituent,SA_EC,,100.0,latent_ester,latent,104608,CC/C(N)=N/O,substituent,SA_EC,,100.0,native_amine,neutral,True,True,194.194,0.4041,87.47000000000001,5,2,1,2,0.3085992584122826,2.9323740768164,1.521268,86,amide
CMPD_387,C[C@@H](C(=O)N[C@H]1CCNC1)[NH:5][C:1](=O)c1ccco1,JELKUYHHZUQSGD-IUCAKERBSA-N,SA_EC,amide,C,108386,C/C=N/OC(=O)c1ccco1,substituent,SA_EC,,100.0,latent_ester,latent,10093,C[C@H](N)C(=O)N[C@H]1CCNC1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,251.286,-0.1239999999999993,83.37,4,3,1,4,0.696164643946271,2.9536557153322622,1.516615,87,amide
CMPD_388,CC[N:5](CC1CCN(C(C)C(C)F)C1)[C:1](=O)c1ccc(F)cc1,OAENVXYWZXNJNU-UHFFFAOYSA-N,SA_EC,amide,C,10670,C/C=N/OC(=O)c1ccc(F)cc1,substituent,SA_EC,,100.0,latent_ester,latent,10233,CCNCC1CCN(C(C)C(C)F)C1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,324.415,3.356200000000002,23.55,2,0,1,6,0.8009857024017975,3.290225035691673,1.446937,88,amide
CMPD_389,Cc1n[nH]cc1CC[C:1](=O)[NH:5][C@@H](C)C(=O)N[C@H]1CCNC1,XNQDDKUJJDVSAC-JQWIXIFHSA-N,SA_EC,amide,C,1080,Cc1n[nH]c2c1CCC(=O)O2,substituent,SA_EC,,100.0,latent_ester,latent,10093,C[C@H](N)C(=O)N[C@H]1CCNC1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,293.37100000000004,-0.3664799999999988,98.91,4,4,1,6,0.5751043338180795,3.590647495937099,1.414628,89,amide
CMPD_390,O=[C:1](c1ccco1)[N:5](C=S)c1ccnc2cc(Cl)ccc12,IGUWMLFRSNQWLI-UHFFFAOYSA-N,SA_EC,amide,C,108386,C/C=N/OC(=O)c1ccco1,substituent,SA_EC,,100.0,latent_ester,latent,108465,S=CNc1ccnc2cc(Cl)ccc12,substituent,SA_EC,,100.0,native_amine,neutral,True,True,316.76900000000006,4.085200000000001,46.34,4,0,3,3,0.6828811433354797,2.765625928124477,1.409789,90,amide
CMPD_391,CC1([NH:5][C:1](=O)c2cnccn2)CCNC1,UGDMBXFZDXQHSE-UHFFFAOYSA-N,SA_EC,amide,B,100302,COC(=O)c1cnccn1,substituent,SA_EC,,100.0,latent_ester,latent,10806,CC1(N)CCNC1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,206.249,-0.0416,66.91,4,2,1,2,0.7121395173792995,3.227662665573007,1.407756,91,amide
CMPD_392,C[C@@H](C(=O)N[C@H]1CCNC1)[NH:5][C:1](=O)c1cnccn1,SXPYSOUEECXLDG-IUCAKERBSA-N,SA_EC,amide,B,100302,COC(=O)c1cnccn1,substituent,SA_EC,,100.0,latent_ester,latent,10093,C[C@H](N)C(=O)N[C@H]1CCNC1,substituent,SA_EC,,100.0,native_amine,neutral,True,True,263.301,-0.9269999999999984,96.01,5,3,1,4,0.652218560067205,3.0559578603158446,1.378119,92,amide
CMPD_393,C[C@H]1NC[C@@H]1[NH:5][C:1](=O)c1cnccn1,ROTNHVBGBVJFEL-RQJHMYQMSA-N,SA_EC,amide,B,100302,COC(=O)c1cnccn1,substituent,SA_EC,,100.0,latent_ester,latent,11673,C[C@H]1NC[C@@H]1N,substituent,SA_EC,,100.0,native_amine,neutral,True,True,192.222,-0.4333,66.91,4,2,1,2,0.6667435736860449,3.479401938380901,1.372688,93,amide
CMPD_394,C[C@H]1NC[C@@H]1[NH:5][C:1](=O)c1ccco1,AGEADOIJIHRTNJ-RQJHMYQMSA-N,SA_EC,amide,C,108386,C/C=N/OC(=O)c1ccco1,substituent,SA_EC,,100.0,latent_ester,latent,11673,C[C@H]1NC[C@@H]1N,substituent,SA_EC,,100.0,native_amine,neutral,True,True,180.207,0.3697,54.27,3,2,1,2,0.6909870524534807,3.4054375787890647,1.358967,94,amide
CMPD_395,C[C@H]1[C@H]2C[C@H](CN2)[N:5]1[C:1](=O)c1cnccn1,QQQCGMNDDPJMFM-DJLDLDEBSA-N,SA_EC,amide,B,100302,COC(=O)c1cnccn1,substituent,SA_EC,,100.0,latent_ester,latent,10849,C[C@@H]1N[C@H]2CN[C@@H]1C2,substituent,SA_EC,,100.0,native_amine,neutral,True,True,218.26,0.0513999999999997,58.120000000000005,4,1,1,1,0.7233923032087654,4.647366989942702,1.346283,95,amide
CMPD_396,C=NNC(=N)[NH:5][C:1](=O)c1ccco1,CURHJNACVRJJEL-UHFFFAOYSA-N,SA_EC,amide,C,108386,C/C=N/OC(=O)c1ccco1,substituent,SA_EC,,100.0,latent_ester,latent,112346,C=NNC(=N)N,substituent,SA_EC,,100.0,native_amine,neutral,True,True,180.167,0.1493699999999996,90.48,4,3,1,2,0.343450146855869,3.2550705192395952,1.318702,96,amide
CMPD_397,O=[C:1](c1ccc(F)cc1)[N:5](C=S)c1ccnc2cc(Cl)ccc12,NJFIOFUYCGNJMQ-UHFFFAOYSA-N,SA_EC,amide,C,10670,C/C=N/OC(=O)c1ccc(F)cc1,substituent,SA_EC,,100.0,latent_ester,latent,108465,S=CNc1ccnc2cc(Cl)ccc12,substituent,SA_EC,,100.0,native_amine,neutral,True,True,344.79800000000006,4.631300000000002,33.2,3,0,3,3,0.6493150178107416,2.52086261321052,1.304662,97,amide
CMPD_398,CC/C=N\NC(=N)[NH:5][C:1](=O)c1cnccn1,PAJKANFRTZKBBE-DXNYSGJVSA-N,SA_EC,amide,B,100302,COC(=O)c1cnccn1,substituent,SA_EC,,100.0,latent_ester,latent,112349,CC/C=N\NC(=N)N,substituent,SA_EC,,100.0,native_amine,neutral,True,True,220.236,0.1265699999999997,103.12,5,3,1,3,0.3822924928605704,3.2189946291944853,1.238942,98,amide
CMPD_399,C=NNC(=N)[NH:5][C:1](=O)CCc1c[nH]nc1C,GAKPOBSVCXMPJI-UHFFFAOYSA-N,SA_EC,amide,C,1080,Cc1n[nH]c2c1CCC(=O)O2,substituent,SA_EC,,100.0,latent_ester,latent,112346,C=NNC(=N)N,substituent,SA_EC,,100.0,native_amine,neutral,True,True,222.252,-0.0931100000000004,106.02,4,4,1,4,0.3246416309182722,3.882751971851829,1.14203,99,amide
CMPD_400,C=NNC(=N)[NH:5][C:1](=O)c1cnccn1,YOKHOXXYUUTHOW-UHFFFAOYSA-N,SA_EC,amide,B,100302,COC(=O)c1cnccn1,substituent,SA_EC,,100.0,latent_ester,latent,112346,C=NNC(=N)N,substituent,SA_EC,,100.0,native_amine,neutral,True,True,192.182,-0.6536300000000006,103.12,5,3,1,2,0.3286989616620505,3.3447302898341498,1.105522,100,amide
CMPD_401,CC(C)[C@H](NC(=O)CS)[C:1](=O)[N:5](C)S(=O)(=O)c1ccc(C(F)(F)F)cc1,OOGXQVFVFFHWTE-ZDUSSCGKSA-N,SA_CA,amide,B,64926,COC(=O)[C@@H](NC(=O)CS)C(C)C,substituent,SA_CA,,100.0,latent_ester,latent,53013,CNS(=O)(=O)c1ccc(C(F)(F)F)cc1,substituent,SA_CA,,100.0,native_amine,neutral,True,True,412.455,1.9231,83.55000000000001,5,2,1,6,0.6996914526114375,3.049260229728599,2.816412,1,amide
CMPD_402,CC(C)C[C@H](NC(=O)CS)[C:1](=O)[N:5](CCC=O)[C@H](C)[C@@H](O)c1ccccc1,MCOPDSKLLIZDRG-HHXXYDBFSA-N,SA_CA,amide,B,57982,COC(=O)[C@H](CC(C)C)NC(=O)CS,substituent,SA_CA,,100.0,latent_ester,latent,28424,C[C@@H](NCCC=O)[C@@H](O)c1ccccc1,substituent,SA_CA,,100.0,native_amine,neutral,True,True,394.5370000000001,1.9867999999999992,86.71000000000001,5,3,1,11,0.3956884266499968,3.683194485130903,2.773609,2,amide
CMPD_403,C[N:5](S(=O)(=O)c1ccc(C(F)(F)F)cc1)[C:1](=O)CCCNC(=O)CS,WVGHHJHMNJTYOU-UHFFFAOYSA-N,SA_CA,amide,B,69320,COC(=O)CCCNC(=O)CS,substituent,SA_CA,,100.0,latent_ester,latent,53013,CNS(=O)(=O)c1ccc(C(F)(F)F)cc1,substituent,SA_CA,,100.0,native_amine,neutral,True,True,398.42800000000017,1.6787000000000003,83.55000000000001,5,2,1,7,0.5408034773019614,2.54193585156126,2.72142,3,amide
CMPD_404,CC(C)C[C@H](NC(=O)CS)[C:1](=O)[N:5](C)S(=O)(=O)c1ccc(C(F)(F)F)cc1,WAANEQHGPOIRRJ-ZDUSSCGKSA-N,SA_CA,amide,B,57982,COC(=O)[C@H](CC(C)C)NC(=O)CS,substituent,SA_CA,,100.0,latent_ester,latent,53013,CNS(=O)(=O)c1ccc(C(F)(F)F)cc1,substituent,SA_CA,,100.0,native_amine,neutral,True,True,426.4820000000001,2.3132,83.55000000000001,5,2,1,7,0.6557929141320533,3.071449032757381,2.663195,4,amide
CMPD_405,CC(C)[C@H](NC(=O)CS)[C:1](=O)[N:5](C1=C[N+]=CC=C1)c1ccccc1,FQSRHNIZULIYLK-KRWDZBQOSA-N,SA_CA,amide,B,64926,COC(=O)[C@@H](NC(=O)CS)C(C)C,substituent,SA_CA,,100.0,latent_ester,latent,12552,C1=CC(Nc2ccccc2)=C[N+]=C1,scaffold,SA_CA,,100.0,native_amine,neutral,True,True,343.45200000000006,1.908,63.510000000000005,4,2,1,6,0.7751949460327409,3.9997824879977815,2.65943,5,amide
CMPD_406,CC(C)[C@H](NC(=O)CS)[C:1](=O)[N:5](CCC=O)[C@H](C)[C@@H](O)c1ccccc1,SOYHKCQYWOHILN-FHLIZLRMSA-N,SA_CA,amide,B,64926,COC(=O)[C@@H](NC(=O)CS)C(C)C,substituent,SA_CA,,100.0,latent_ester,latent,28424,C[C@@H](NCCC=O)[C@@H](O)c1ccccc1,substituent,SA_CA,,100.0,native_amine,neutral,True,True,380.5100000000001,1.5966999999999996,86.71000000000001,5,3,1,10,0.4250229189877739,3.680456070862817,2.593492,6,amide
CMPD_407,CC(C)C[C@H](NC(=O)CS)[C:1](=O)[N:5](C1=C[N+]=CC=C1)c1ccccc1,GZVAUDAWRQBASU-KRWDZBQOSA-N,SA_CA,amide,B,57982,COC(=O)[C@H](CC(C)C)NC(=O)CS,substituent,SA_CA,,100.0,latent_ester,latent,12552,C1=CC(Nc2ccccc2)=C[N+]=C1,scaffold,SA_CA,,100.0,native_amine,neutral,True,True,357.47900000000004,2.2981000000000007,63.510000000000005,4,2,1,7,0.7356882265821101,3.9781512301729247,2.591448,7,amide
CMPD_408,O=C(CS)NCCC[C:1](=O)[N:5](C1=C[N+]=CC=C1)c1ccccc1,OUXNRGDILYNJSI-UHFFFAOYSA-N,SA_CA,amide,B,69320,COC(=O)CCCNC(=O)CS,substituent,SA_CA,,100.0,latent_ester,latent,12552,C1=CC(Nc2ccccc2)=C[N+]=C1,scaffold,SA_CA,,100.0,native_amine,neutral,True,True,329.42500000000007,1.6636,63.510000000000005,4,2,1,7,0.5902487095021334,3.5013957170297783,2.502163,8,amide
CMPD_409,CC[C:1](=O)[NH:5]/N=C(/C)c1c(O)ccc2c(C)cc(=O)oc12,QAIFXCNPTDWUTR-SXGWCWSVSA-N,SA_CA,amide,B,45515,CCC(=O)OC,substituent,SA_CA,,100.0,latent_ester,latent,29714,C/C(=N/N)c1c(O)ccc2c(C)cc(=O)oc12,substituent,SA_CA,,100.0,native_amine,neutral,True,True,288.30300000000005,2.05722,91.9,5,2,2,3,0.5134472956150313,2.608107588043506,2.466814,9,amide
CMPD_410,CC[C:1](=O)[N:5](CCC=O)[C@H](C)[C@@H](O)c1ccccc1,WAEZAEISEROPDS-IUODEOHRSA-N,SA_CA,amide,B,45515,CCC(=O)OC,substituent,SA_CA,,100.0,latent_ester,latent,28424,C[C@@H](NCCC=O)[C@@H](O)c1ccccc1,substituent,SA_CA,,100.0,native_amine,neutral,True,True,263.337,1.9361,57.61,3,1,1,7,0.7647610483574053,3.224157958935174,2.394526,10,amide
CMPD_411,C[C@H]([C@@H](O)c1ccccc1)[N:5](CCC=O)[C:1](=O)CCCNC(=O)CS,BSVPHRBAOFDHGW-RDTXWAMCSA-N,SA_CA,amide,B,69320,COC(=O)CCCNC(=O)CS,substituent,SA_CA,,100.0,latent_ester,latent,28424,C[C@@H](NCCC=O)[C@@H](O)c1ccccc1,substituent,SA_CA,,100.0,native_amine,neutral,True,True,366.48300000000006,1.3522999999999998,86.71000000000001,5,3,1,11,0.3134544398784022,3.418439863112898,2.386224,11,amide
